"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-12","4.70"," 1309"," 1310","0.16","0.0","0.0","56","59","52","  150","  150",,"14.1","21.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-13","10.29"," 1752"," 2132","0.90","0.0","0.0","51","53","49","   50","   30",,"23.9","36.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-14","9.84"," 1409"," 1408","0.05","0.0","0.0","55","62","48","  240","  240",,"25.1","44.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-15","11.18"," 1125"," 1124","0.00","0.0","0.0","58","68","48","  280","  280",,"25.1","36.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-16","8.50"," 1423"," 1509","0.00","0.0","0.0","67","80","54","  230","  260",,"17.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-17","8.50"," 2309"," 2309","0.05","0.0","0.0","67","79","55","   50","   50",,"19.9","25.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-18","9.17"," 0701"," 0607","1.57","0.0","0.0","49","55","43","   50","   60",,"28.0","38.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-19","6.26"," 1040",,"0.00","0.0","0.0","50","59","41","  270","  290",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-20","5.82"," 0956"," 1102","0.00","0.0","0.0","51","58","43","  290","   50",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-21","5.37"," 1818",,"0.00","0.0","0.0","52","62","42","  350","  300",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-22","5.37"," 2156"," 2120","0.00","0.0","0.0","57","68","46","  220","  220",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-23","5.82"," 1647"," 1900","0.00","0.0","0.0","62","74","50","  170","  170",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-24","6.71"," 2155"," 2154","0.00","0.0","0.0","70","83","56","  350","  320",,"14.1","21.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-25","6.71"," 1549",,"0.00","0.0","0.0","64","71","56","  150","  160",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-26","4.92"," 0706"," 0706","0.00","0.0","0.0","63","69","56","  150","  140",,"12.1","16.1","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-27","5.37"," 1635"," 1634","0.00","0.0","0.0","68","77","59","  160","  170",,"10.1","15.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-28","3.58"," 1431"," 1509","0.00","0.0","0.0","70","76","64","  160","  180",,"12.1","16.1","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-29","4.92"," 1801"," 1744","0.00","0.0","0.0","71","78","64","  160","  150",,"13.0","19.9","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-30","4.70"," 1550"," 1550","0.00","0.0","0.0","71","79","62","  150","  160",,"13.0","17.9","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05-31","5.82"," 1737"," 1927","0.38","0.0","0.0","76","86","65","  250","  350",,"17.9","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-01","6.71"," 1642"," 1455","0.00","0.0","0.0","75","85","64","  260","  240",,"15.0","23.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-02","8.72"," 1257",,"0.00","0.0","0.0","70","78","62","  310","  310",,"19.9","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-03","5.59"," 1158"," 1341","0.00","0.0","0.0","65","74","56","  290","  310",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-04","8.72"," 1631"," 1535","0.00","0.0","0.0","66","72","60","  170","  180",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-05","5.82"," 2344"," 2344","0.00","0.0","0.0","75","85","65","  220","  240",,"13.0","19.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-06","8.05"," 2212"," 2211","1.69","0.0","0.0","68","78","58","   60","   40",,"25.9","34.9","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-07","11.18"," 1136"," 1154","0.70","0.0","0.0","62","68","56","   50","   40",,"23.9","34.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-08","5.59"," 1753",,"0.00","0.0","0.0","62","71","53","  140","  150",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-09","5.59"," 1401"," 1755","0.00","0.0","0.0","70","83","56","  240","  250",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-10","5.59"," 1846"," 1518","0.00","0.0","0.0","73","80","65","  170","  160",,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-11","6.26"," 1628"," 1609","0.00","0.0","0.0","77","89","64","  240","  230",,"15.0","23.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-12","9.17"," 2055"," 2245","0.21","0.0","0.0","73","85","60","   60","   50",,"21.9","29.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-13","5.59"," 0022"," 0033","0.00","0.0","0.0","62","66","57","   50","   50",,"17.0","21.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-14","9.40"," 2148"," 2053","0.63","0.0","0.0","60","63","56","   60","   50",,"17.9","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-15","5.59"," 0043"," 0055","0.09","0.0","0.0","59","63","55","   60","   50",,"17.0","23.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-16","4.03"," 1647"," 1646","0.24","0.0","0.0","68","76","59","  240","  280",,"17.9","29.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-17","4.70"," 2024"," 2015","0.02","0.0","0.0","68","77","59","  280","  290",,"17.9","32.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-18","4.25"," 1633"," 1537","0.00","0.0","0.0","68","78","58","  170","  190",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-19","2.91"," 1754"," 1754","0.04","0.0","0.0","71","79","62","  200","  190",,"10.1","14.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-20","4.70"," 1554"," 1606","0.00","0.0","0.0","72","81","63","  140","  130",,"12.1","16.1","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-21","5.59"," 2218",,"0.00","0.0","0.0","73","81","65","  230","  360",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-22","5.82"," 2201"," 2149","0.00","0.0","0.0","77","87","67","  230","  220",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-23","9.40"," 0043",,"0.00","0.0","0.0","79","87","70","  240","  250",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-24","6.71"," 1700"," 1700","0.00","0.0","0.0","82","88","75","  350","  350",,"8.1","10.1",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-25","6.26"," 0801"," 0757","0.00","0.0","0.0","79","83","74","   50","   40",,"14.1","17.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-26","5.59"," 1240"," 1239","0.16","0.0","0.0","84","92","75","  160","  160",,"13.0","19.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-27","3.80"," 1934"," 1734","0.70","0.0","0.0","80","89","70","  280","  250",,"15.0","23.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-28","6.26"," 1637"," 1301","0.00","0.0","0.0","77","84","70","  280","  330",,"14.1","19.9","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-29","5.59"," 1112"," 1152","0.00","0.0","0.0","77","85","69","   60","   40",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06-30","4.25"," 2135"," 1613","0.00","0.0","0.0",,"87","70","  220","  160",,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-01","6.71"," 0041"," 0039","0.00","0.0","0.0","80","87","72","  240","  220",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-02","5.59"," 1528"," 1527","0.00","0.0","0.0","85","95","75","  260","  280",,"13.0","17.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-03","4.92"," 1627"," 1259","0.00","0.0","0.0","89","95","82","  280","  300",,"13.0","16.1",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-04","5.37"," 1814"," 1813","0.00","0.0","0.0","89","96","81","  290","  280",,"13.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-05","6.93"," 1157"," 1129","0.00","0.0","0.0","78","86","69","  300","  320",,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-06","6.49"," 1645"," 1201","0.00","0.0","0.0","74","82","66","  300","   60",,"13.0","21.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-07","4.70"," 1634"," 1441","0.00","0.0","0.0","78","87","68","  270","  280",,"12.1","17.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-08","5.59"," 1105"," 2239","0.00","0.0","0.0","80","90","70","  290","  240",,"12.1","16.1",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-09","5.59"," 1627"," 1626","0.26","0.0","0.0","84","94","74","  290","  270",,"23.0","36.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-10","6.71"," 0800"," 1845","0.03","0.0","0.0","76","83","68","   50","  320",,"16.1","21.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-11","5.59"," 0856"," 0902","0.00","0.0","0.0","70","78","61","   40","   40",,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-12","5.59"," 1653"," 2312","0.00","0.0","0.0","72","81","62","  170","  230",,"13.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-13","6.26"," 1510"," 1509","0.00","0.0","0.0","74","82","65","  150","  170",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-14","5.37"," 2213"," 2338","0.00","0.0","0.0","76","82","70","  230","  220",,"8.9","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-15","5.59"," 1524"," 1523","0.00","0.0","0.0","81","92","69","  280","  280",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-16","6.49"," 1256"," 1649","0.05","0.0","0.0","79","88","70","  280","  330",,"15.0","21.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-17","3.58"," 1639"," 1443","0.00","0.0","0.0","79","89","68","  140","  160",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-18","4.47"," 1218"," 1217","0.01","0.0","0.0","87","95","79","  280","  280",,"16.1","21.9",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-19","5.82"," 1649"," 1648","0.63","0.0","0.0","80","89","70","  300","  300",,"17.0","31.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-20","6.04"," 1155"," 1155","0.00","0.0","0.0","77","85","69","   50","   40",,"16.1","21.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-21","5.59"," 2154"," 1831","0.00","0.0","0.0","76","81","71","  170","  160",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-22","7.38"," 1257"," 1352","0.00","0.0","0.0","81","91","71","  200","  180",,"14.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-23","6.93"," 1658"," 1657","0.07","0.0","0.0","83","94","72","  300","  290",,"17.9","29.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-24","8.95"," 0650"," 0650","0.00","0.0","0.0","74","80","67","   50","   40",,"21.9","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-25","7.83"," 1428"," 1450","0.00","0.0","0.0","71","78","64","   50","   40",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-26","5.59"," 1043"," 0814","0.00","0.0","0.0","68","71","64","   40","   40",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-27","2.24"," 0836"," 1810","0.00","0.0","0.0","71","75","66","  260","  170",,"8.9","12.1","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-28","3.36"," 1511"," 1510","0.00","0.0","0.0","78","84","71","  160","  160",,"10.1","16.1","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-29","5.82"," 1543"," 1543","0.00","0.0","0.0","88","96","79","  280","  290",,"13.0","17.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-30","7.61"," 1735"," 1517","0.00","0.0","0.0","88","95","80","  300","  310",,"15.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07-31","4.47"," 1433"," 1157","0.00","0.0","0.0","85","95","74","   50","   40",,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-01","4.25"," 0905"," 0915","0.00","0.0","0.0","86","96","76","   50","   30",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-02","5.59"," 1846"," 1845","0.70","0.0","0.0","84","97","70","   60","   50",,"19.9","29.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-03","4.25"," 0225"," 1639","0.00","0.0","0.0","80","90","70","  280","  170",,"12.1","14.1","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-04","4.25"," 1542"," 2351","0.00","0.0","0.0","85","92","77","  160","  240",,"13.0","16.1",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-05","6.04"," 1557"," 1934","0.00","0.0","0.0","85","91","78","  270","  280",,"15.0","17.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-06","10.29"," 1410"," 1409","0.00","0.0","0.0","73","80","65","   50","   50",,"19.9","30.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-07","6.93"," 1133",,"0.00","0.0","0.0","71","80","61","   50","   70",,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-08","5.59"," 1527",,"0.00","0.0","0.0","73","82","64","   50","   50",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-09","5.82"," 1347"," 1105","0.00","0.0","0.0","76","85","66","   60","   60",,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-10","6.49"," 2324"," 1747","0.00","0.0","0.0","79","89","68","  230","  180",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-11","5.37"," 2158",,"0.00","0.0","0.0","81","92","70","  230","  170",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-12","4.70"," 1724"," 1723","0.00","0.0","0.0","85","96","73","  150","  150",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-13","5.37"," 2306"," 2305","0.00","0.0","0.0","0","98","80","  230","  240",,"14.1","21.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-14","6.71"," 2124"," 2309","0.00","0.0","0.0","87","95","78","  220","  220",,"15.0","21.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-15","6.93"," 1637",,"0.00","0.0","0.0","84","92","75","  180","  160",,"14.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-16","5.37"," 1433"," 1400","0.15","0.0","0.0","84","93","74","   50","  350",,"16.1","23.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-17","4.03"," 1733"," 1733","0.21","0.0","0.0","84","94","74","  160","  170",,"14.1","21.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-18","4.47"," 1412",,"0.00","0.0","0.0","86","94","78","  210","  220",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-19","5.37"," 1507"," 1533","0.00","0.0","0.0","85","94","75","  280","  270",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-20","6.71"," 1717"," 1249","0.57","0.0","0.0","74","82","66","   50","   50",,"15.0","21.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-21","6.26"," 1034",,"0.00","0.0","0.0","76","84","68","   80","   60",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-22","6.26"," 1042"," 1445","0.16","0.0","0.0","77","85","69","  220","  170",,"14.1","19.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-23","6.71"," 1738"," 0934","0.00","0.0","0.0","72","75","69","   80","   40",,"12.1","17.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-24","3.58"," 1942"," 1940","0.38","0.0","0.0","69","72","66","  320","  310",,"10.1","15.0","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-25","3.13"," 1159"," 1158","0.01","0.0","0.0","74","84","63","   60","   50",,"10.1","13.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-26","2.24"," 1709"," 1920","0.00","0.0","0.0","75","83","67","  280","  170",,"8.1","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-27","4.03"," 1329"," 1353","0.00","0.0","0.0","76","85","67","   80","   60",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-28","10.74"," 0919"," 1400","0.05","0.0","0.0","70","76","63","   60","   40",,"19.9","29.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-29","9.40"," 0950"," 0726","2.68","0.0","0.0","63","65","60","   50","   70",,"19.9","28.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-30","3.80"," 1420"," 1408","0.00","0.0","0.0","66","72","60","   50","   60",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08-31","8.28"," 0949",,"0.00","0.0","0.0","68","72","63","   70","   80",,"21.9","29.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-01","10.51"," 0837"," 0740","0.29","0.0","0.0","62","65","59","   50","   60",,"17.9","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-02","8.50"," 1218"," 1217","1.63","0.0","0.0","0","68","61","   40","   50",,"16.1","23.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-03","3.80"," 1626"," 1625","0.00","0.0","0.0","0","82","63","  170","  170",,"10.1","16.1","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-04","4.70"," 1606"," 1555","0.00","0.0","0.0","79","87","71","  300","  310",,"14.1","19.9","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-05","5.59"," 1647",,"0.00","0.0","0.0","73","80","65","  300","  340",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-06","3.80"," 0244"," 0207","0.00","0.0","0.0","68","78","58","  360","   60",,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-07","2.24"," 1557"," 1557","0.00","0.0","0.0","73","84","61","  190","  180",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-08","3.36"," 1658"," 1722","0.00","0.0","0.0","74","84","63","  170","  160",,"8.9","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-09","1.34"," 1835"," 1706","0.00","0.0","0.0","78","91","65","  160","  170",,"8.1","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-10","3.36"," 1705"," 1704","0.00","0.0","0.0","81","90","72","  180","  190",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-11","10.07"," 1320"," 1518","0.00","0.0","0.0","70","77","62","  300","  300",,"28.0","46.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-12","6.04"," 0657"," 1032","0.00","0.0","0.0","64","73","55","  300","  310",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-13","6.71"," 1206",,"0.00","0.0","0.0","72","83","61","  230","  240",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-14","6.71"," 2146"," 2247","0.00","0.0","0.0","74","81","66","  230","  180",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-15","6.49"," 0913"," 2330","0.65","0.0","0.0","75","79","70","  230","  200",,"14.1","21.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-16","5.59"," 1456"," 0559","0.31","0.0","0.0","74","81","66","  300","  200",,"14.1","17.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09-17","3.58"," 1330",,"0.00","0.0","0.0","71","79","62","   50","   60",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
